Frame,Pelvis_X,Pelvis_Y,Pelvis_Z,L_Hip_X,L_Hip_Y,L_Hip_Z,L_Knee_X,L_Knee_Y,L_Knee_Z,L_Ankle_X,L_Ankle_Y,L_Ankle_Z,L_Toe_X,L_Toe_Y,L_Toe_Z,R_Hip_X,R_Hip_Y,R_Hip_Z,R_Knee_X,R_Knee_Y,R_Knee_Z,R_Ankle_X,R_Ankle_Y,R_Ankle_Z,R_Toe_X,R_Toe_Y,R_Toe_Z
51.000000,1.593580,-0.322100,0.935580,1.602440,-0.212560,0.828600,1.781440,-0.243520,0.461780,1.819690,-0.290800,0.076960,1.962970,-0.284630,0.058340,1.607680,-0.402000,0.816490,1.520990,-0.392080,0.419990,1.143770,-0.404580,0.424210,1.065270,-0.413560,0.299130
52.000000,1.611900,-0.322390,0.931330,1.621110,-0.212870,0.824600,1.800730,-0.243330,0.458740,1.826550,-0.292170,0.072780,1.968350,-0.284790,0.049390,1.626820,-0.402270,0.812230,1.549850,-0.393530,0.413930,1.173870,-0.404550,0.428390,1.092210,-0.415370,0.305980
53.000000,1.630110,-0.322690,0.926980,1.639550,-0.213180,0.820510,1.820050,-0.243230,0.455670,1.832380,-0.293770,0.069110,1.972660,-0.285130,0.040890,1.645840,-0.402550,0.807850,1.579090,-0.395030,0.408040,1.204540,-0.404550,0.431830,1.120070,-0.417070,0.311890
54.000000,1.648220,-0.322990,0.922580,1.657740,-0.213490,0.816360,1.839350,-0.243230,0.452590,1.837320,-0.295550,0.066060,1.976040,-0.285680,0.033130,1.664740,-0.402810,0.803420,1.608720,-0.396570,0.402410,1.235670,-0.404580,0.434500,1.148780,-0.418630,0.316820
55.000000,1.666220,-0.323280,0.918180,1.675690,-0.213810,0.812200,1.858560,-0.243310,0.449540,1.841480,-0.297400,0.063690,1.978620,-0.286420,0.026300,1.683500,-0.403080,0.799000,1.638710,-0.398090,0.397140,1.267200,-0.404650,0.436410,1.178270,-0.420060,0.320720
56.000000,1.684140,-0.323560,0.913860,1.693410,-0.214130,0.808080,1.877590,-0.243470,0.446530,1.844980,-0.299230,0.062020,1.980550,-0.287280,0.020510,1.702130,-0.403350,0.794650,1.669080,-0.399550,0.392350,1.299040,-0.404770,0.437570,1.208470,-0.421320,0.323570
57.000000,1.701990,-0.323790,0.909660,1.710920,-0.214460,0.804060,1.896320,-0.243680,0.443560,1.847900,-0.300950,0.060990,1.981920,-0.288190,0.015750,1.720640,-0.403620,0.790440,1.699800,-0.400930,0.388120,1.331110,-0.404940,0.437980,1.239330,-0.422410,0.325340
58.000000,1.719820,-0.323980,0.905670,1.728260,-0.214810,0.800180,1.914600,-0.243940,0.440570,1.850320,-0.302500,0.060510,1.982870,-0.289090,0.011970,1.739040,-0.403900,0.786440,1.730870,-0.402190,0.384550,1.363330,-0.405160,0.437680,1.270780,-0.423330,0.326000
59.000000,1.737650,-0.324110,0.901940,1.745490,-0.215150,0.796520,1.932250,-0.244230,0.437510,1.852330,-0.303840,0.060420,1.983460,-0.289910,0.009060,1.757360,-0.404170,0.782720,1.762230,-0.403310,0.381690,1.395630,-0.405410,0.436670,1.302780,-0.424090,0.325540
60.000000,1.755530,-0.324170,0.898540,1.762660,-0.215490,0.793120,1.949080,-0.244520,0.434280,1.853990,-0.304990,0.060570,1.983760,-0.290630,0.006910,1.775610,-0.404440,0.779340,1.793870,-0.404270,0.379620,1.427940,-0.405690,0.435000,1.335290,-0.424700,0.323960
61.000000,1.773480,-0.324150,0.895520,1.779830,-0.215820,0.790050,1.964890,-0.244820,0.430810,1.855340,-0.305960,0.060830,1.983840,-0.291240,0.005370,1.793830,-0.404710,0.776370,1.825730,-0.405060,0.378360,1.460200,-0.406000,0.432690,1.368260,-0.425160,0.321280
62.000000,1.791550,-0.324070,0.892930,1.797060,-0.216130,0.787350,1.979540,-0.245120,0.427020,1.856420,-0.306780,0.061080,1.983750,-0.291730,0.004330,1.812040,-0.404950,0.773850,1.857760,-0.405660,0.377930,1.492360,-0.406330,0.429770,1.401670,-0.425510,0.317510
63.000000,1.809770,-0.323910,0.890800,1.814400,-0.216420,0.785060,1.992930,-0.245440,0.422930,1.857230,-0.307490,0.061250,1.983510,-0.292100,0.003660,1.830270,-0.405190,0.771820,1.889900,-0.406070,0.378350,1.524390,-0.406650,0.426270,1.435500,-0.425750,0.312690
64.000000,1.828150,-0.323700,0.889160,1.831920,-0.216680,0.783210,2.005050,-0.245780,0.418560,1.857810,-0.308130,0.061350,1.983170,-0.292370,0.003260,1.848550,-0.405410,0.770330,1.922090,-0.406280,0.379620,1.556270,-0.406970,0.422230,1.469740,-0.425900,0.306870
65.000000,1.846720,-0.323440,0.888030,1.849660,-0.216920,0.781830,2.015930,-0.246150,0.414030,1.858190,-0.308720,0.061410,1.982750,-0.292570,0.003050,1.866910,-0.405620,0.769400,1.954250,-0.406300,0.381740,1.587980,-0.407260,0.417650,1.504380,-0.426000,0.300100
66.000000,1.865500,-0.323160,0.887400,1.867670,-0.217140,0.780920,2.025660,-0.246550,0.409440,1.858390,-0.309250,0.061480,1.982280,-0.292700,0.002940,1.885400,-0.405830,0.769030,1.986300,-0.406140,0.384690,1.619530,-0.407520,0.412560,1.539420,-0.426040,0.292450
