Frame,Pelvis_X,Pelvis_Y,Pelvis_Z,L_Hip_X,L_Hip_Y,L_Hip_Z,L_Knee_X,L_Knee_Y,L_Knee_Z,L_Ankle_X,L_Ankle_Y,L_Ankle_Z,L_Toe_X,L_Toe_Y,L_Toe_Z,R_Hip_X,R_Hip_Y,R_Hip_Z,R_Knee_X,R_Knee_Y,R_Knee_Z,R_Ankle_X,R_Ankle_Y,R_Ankle_Z,R_Toe_X,R_Toe_Y,R_Toe_Z
49.000000,1.364940,-0.241530,0.970160,1.367570,-0.131870,0.862500,1.571140,-0.170710,0.507000,1.569070,-0.171940,0.115570,1.713610,-0.174490,0.089340,1.366450,-0.321300,0.849380,1.197570,-0.315850,0.478920,0.872000,-0.322480,0.266740,0.868870,-0.321600,0.113930
50.000000,1.381960,-0.241460,0.969190,1.384720,-0.131910,0.861390,1.585140,-0.169470,0.503410,1.596590,-0.172190,0.112800,1.742470,-0.175130,0.092050,1.384160,-0.321370,0.848470,1.217390,-0.314950,0.477370,0.884760,-0.323510,0.276690,0.877290,-0.323250,0.124120
51.000000,1.398910,-0.241410,0.967920,1.401840,-0.131950,0.860010,1.599300,-0.168190,0.499780,1.622650,-0.172500,0.110380,1.769550,-0.175710,0.094440,1.401850,-0.321420,0.847270,1.237620,-0.314040,0.475350,0.898280,-0.324450,0.286650,0.886350,-0.324860,0.134390
52.000000,1.415800,-0.241380,0.966350,1.418930,-0.131980,0.858390,1.613710,-0.166900,0.496200,1.647140,-0.172880,0.108170,1.794790,-0.176260,0.096290,1.419510,-0.321460,0.845770,1.258250,-0.313110,0.472850,0.912630,-0.325290,0.296550,0.896110,-0.326420,0.144690
53.000000,1.432620,-0.241370,0.964490,1.435990,-0.131990,0.856520,1.628420,-0.165600,0.492710,1.669980,-0.173300,0.106020,1.818150,-0.176790,0.097430,1.437120,-0.321470,0.843990,1.279270,-0.312190,0.469890,0.927870,-0.326030,0.306320,0.906650,-0.327930,0.154970
54.000000,1.449390,-0.241380,0.962340,1.453030,-0.131980,0.854420,1.643480,-0.164330,0.489350,1.691120,-0.173760,0.103800,1.839620,-0.177300,0.097680,1.454690,-0.321460,0.841930,1.300660,-0.311310,0.466460,0.944030,-0.326650,0.315880,0.918030,-0.329390,0.165200
55.000000,1.466120,-0.241400,0.959920,1.470030,-0.131940,0.852100,1.658900,-0.163090,0.486140,1.710530,-0.174260,0.101410,1.859190,-0.177800,0.096910,1.472190,-0.321410,0.839580,1.322420,-0.310480,0.462580,0.961150,-0.327140,0.325160,0.930300,-0.330820,0.175310
56.000000,1.482790,-0.241440,0.957220,1.487000,-0.131880,0.849570,1.674690,-0.161920,0.483060,1.728220,-0.174790,0.098770,1.876890,-0.178260,0.095020,1.489630,-0.321340,0.836960,1.344550,-0.309750,0.458270,0.979250,-0.327510,0.334060,0.943530,-0.332190,0.185270
57.000000,1.499430,-0.241480,0.954270,1.503930,-0.131780,0.846820,1.690830,-0.160820,0.480100,1.744210,-0.175350,0.095820,1.892740,-0.178670,0.091940,1.507000,-0.321230,0.834060,1.367030,-0.309120,0.453550,0.998320,-0.327760,0.342510,0.957730,-0.333510,0.195020
58.000000,1.516010,-0.241530,0.951060,1.520820,-0.131660,0.843860,1.707270,-0.159790,0.477220,1.758560,-0.175950,0.092580,1.906760,-0.179030,0.087690,1.524280,-0.321080,0.830910,1.389870,-0.308640,0.448440,1.018360,-0.327900,0.350450,0.972960,-0.334760,0.204510
